order_id,order_date,customer_id,customer_name,region,product_id,category,product_name,quantity,unit_price,total_price
2b489e2e-4fab-4c92-b410-d755100d7d98,2025-01-31,ea67656d-df05-413a-a250-8907ae1be688,Jasmin Larsen,Samarkand,151386e2-aa05-4709-9aa0-ab7a5f57cc57,Clothing,Jeans,3,141,423
3a456766-5fdb-4ac4-b58e-ed5927928f47,2025-01-08,dcb5ca82-d05a-4e06-aeba-49e3d64667a2,Leah Hammond,Bukhara,2465a765-c488-4922-b869-41fcaee96136,Home Appliances,Vacuum Cleaner,8,170,1360
75f558f8-4ab9-48dc-b2dd-084a881d8efe,2025-10-03,9ae0055f-3797-45de-a748-742cea17ffaf,Traci Hunter,Tashkent,5cd7f609-0e2d-4079-b7df-655c73a7eb9a,Home Appliances,Vacuum Cleaner,8,580,4640
378926c4-3cfa-4960-8387-018861cde881,2025-01-05,6995501d-db5f-4651-af45-1bad0d4c3ba6,Karen Cruz,Fergana,0055f896-135f-470f-8f38-655435791e6c,Sports,Basketball,8,805,6440
bc98f495-4b61-446b-b088-d1bec1646285,2025-01-07,de8bb36f-e108-41f7-81f6-2bfcd9b3530c,Christopher Lucas,Namangan,0df52ea0-ea30-4b4b-aea8-292276e53839,Beauty,Face Cream,8,923,7384
c638dbd7-e99b-46c1-8bbe-49cb564a1767,2025-04-24,8a35a32c-1ff7-41fe-9c73-29e0d97d74fe,Julie Lee,Andijan,f7e66c1c-981c-4e86-b257-b7dfb10eca30,Beauty,Perfume,3,477,1431
4b2fa536-e8ff-40e9-b3ac-8ac223bc5d8f,2025-10-18,e26d3bc3-11f0-4c10-9b01-6c1c5335955c,Emma Clarke,Fergana,d22141d4-a59f-4e5d-9489-34509fe5d44f,Home Appliances,Refrigerator,10,691,6910
71258813-a796-4ec7-84fa-22c425bfc789,2025-09-10,fdb9184b-fc42-4b25-95fe-98137b5beebb,Jessica Flowers,Namangan,8e821aa2-4f67-4b36-b111-967f9b94e2d5,Clothing,Shoes,10,219,2190
b3453b5d-2e63-4b12-a89e-c9d7f0b78789,2024-12-07,89079103-10bf-4ac7-8efe-9f5bd7ebc73d,Albert Rogers,Andijan,5de5991c-d4bf-4a66-bd9c-5c6b8a850838,Home Appliances,Vacuum Cleaner,8,43,344
b4404f9c-20f9-4a00-966b-bd146ee42f12,2025-04-26,a6b79fbf-06e0-4300-9652-a5a3c1da515e,Anna Manning,Namangan,d3fbd074-f0bc-4d4a-98e9-d9f5880275ba,Clothing,Hat,5,608,3040
6b22412f-f5d8-4e54-86df-5f44a5d6265d,2025-09-25,a0ef6474-3c71-418f-8a2c-92fa2d7dc1ad,Elizabeth Ross,Bukhara,d1f06caa-6fd3-4dc2-87af-ca7645b0d430,Clothing,Hat,10,516,5160
dfbcf06e-3e02-4b12-826b-2cb4bb07fa7c,2025-09-20,3735a909-4880-4ae0-b3ee-1dd0c8a5a121,Jonathan Romero,Tashkent,26edb4fb-497c-49cf-bbcd-dae50a300bc4,Home Appliances,Microwave,9,819,7371
e155ef84-db50-4286-a57b-4edb0e1333a6,2025-05-13,a9a5f8a8-b4d9-4e1b-b252-22f98baccc36,Michelle Smith,Bukhara,b8e26c0b-cd97-4949-8262-3304c0ad476e,Home Appliances,Refrigerator,1,840,840
49a3429d-0c65-492f-b9af-9633855f367f,2024-11-01,24a6a7cf-89a0-4798-b605-885f161c5e8e,John Cruz,Andijan,bc0e722c-0bef-4f69-9691-722548e3ff7c,Beauty,Shampoo,10,455,4550
2fcc7271-6491-4669-9f7e-e1a10667c99d,2025-07-10,af142e1b-a5a6-4c58-8630-b1566cedaaf7,Bradley Anthony,Tashkent,ef855535-99dd-4432-98d6-8062e7edc6f3,Sports,Basketball,8,814,6512
5065ad67-6ac7-4bd3-aac8-c0c6e577c837,2025-02-04,7abb4458-c7c4-4f12-8135-178747272df8,Colleen Mcdaniel,Namangan,71a71139-8ae0-48e9-93e1-49ac94349d38,Clothing,T-shirt,9,882,7938
a1d92f5c-577b-4be9-884e-11eb3a683ea9,2025-03-17,b4a1c0fe-41a0-40b6-9d3e-3aba0c814f2d,Nathaniel Perez,Tashkent,e5f4e9d8-7ec2-4fe1-a0b7-2b730e4bbf4f,Clothing,Jeans,8,400,3200
d1b951d6-480d-45ea-b0b7-ec2d9fa7dd05,2024-11-21,1b20bf65-c672-488a-886c-bdd1ded01f92,Sharon Hill,Bukhara,96cb0dc2-487a-4551-a51a-0cb258180e8a,Beauty,Lipstick,4,983,3932
1dc1e518-3274-41f7-9a28-f7a5bfd8fbbb,2024-11-06,64b01a98-7bca-440d-a9f2-1e24cbfb9a60,James Walker,Samarkand,80bb8551-a9e2-44a8-9f4a-daaa4db86e08,Electronics,Laptop,9,500,4500
6abb20a5-32b2-48b0-b4fd-71bdd0f49270,2024-11-20,8c382ff3-03ae-4792-a78c-ec9b72b8fc8d,Brittany Smith,Tashkent,4912795c-a495-4531-8a53-f5078f6cdf10,Clothing,Shoes,3,105,315
2fb020cf-40dc-468c-908b-599306cbc4fa,2025-09-06,27ce008b-9c34-482c-9f68-7194b9e74ec3,Charlotte Hodges,Fergana,5af90c4e-9a6e-44f5-a75a-9b96891b036c,Beauty,Lotion,9,347,3123
0cddb64b-c572-4e3c-a1dc-290730c39249,2025-06-03,0fa63a06-1924-4dee-a9f8-e4b181a7e8b6,Brooke Zamora,Bukhara,e442ea61-83ca-4d0a-9006-a129f9efa29e,Home Appliances,Oven,3,608,1824
fd9e2540-2b2b-4b2b-945b-0e98e6414634,2025-07-01,a2023669-620c-4e5f-84b1-4503fcb9949f,Barbara Massey,Namangan,728666ba-d51e-407e-8b59-96ab532fd74b,Sports,Dumbbell,10,462,4620
8dab78bc-80a2-4eb8-8005-91d4d6736646,2025-05-03,69630ba3-c9df-4dfa-8786-4907a9a71ace,James Jackson,Andijan,86e95665-ee83-468d-b4e0-d360791a39d6,Sports,Dumbbell,9,919,8271
d8285952-cc88-4f46-868e-329568c59b2f,2025-01-11,36b38b69-cdb2-4789-94e0-f9e27bc0b523,Danielle Chase,Andijan,aa6da52d-2fbe-4842-be37-d99bdc683704,Electronics,Tablet,4,183,732
21ae9265-ffb1-4b1a-afa4-f17b3316f031,2025-09-07,389722c3-d6cf-4d00-a519-a3888c45127c,Susan Davis,Andijan,404f2a33-5915-41b5-ac49-a1b505ecc175,Electronics,Smartwatch,5,809,4045
6d67e08a-639d-4b6f-989a-62c5f43e8bb6,2025-03-09,4c5667bb-fbdb-47ad-ac70-f56f2e99945c,Mary Davis,Bukhara,c5886ee6-7f73-49c1-b306-5a1b86bb6899,Sports,Tennis Racket,9,974,8766
46f6ff76-a58c-431e-a101-7917bdb8ee8a,2025-08-17,3acf8520-e338-43dc-99c2-822645eac7e0,Leslie Black,Tashkent,bdadcdf8-82e2-40a2-8a2f-57eaaed93abe,Clothing,Shoes,5,836,4180
5308f375-a89e-48bf-be07-37b54d605ec6,2025-07-31,0bb91cb9-2540-462c-91bb-711f43e7d280,Michelle Conley,Namangan,98c21a8a-02ea-4cba-bfb0-ed28f890529b,Electronics,Smartwatch,7,744,5208
d5e2420c-7e2a-4176-ba5a-cb1a6f28d681,2025-06-23,ef8ddaf4-8b53-4e43-a142-d8c01f2328e1,Russell Hayden,Bukhara,d6246de3-fc2e-478d-bacd-491d011b75d1,Clothing,Hat,9,728,6552
60bf2266-3fb1-4e3f-9b51-d15f8fba1d9c,2025-08-12,88b3fb3c-cb1d-4502-be57-9f14361c81a8,Samantha Meyers,Samarkand,ac36749f-6620-4b25-91d8-b02495e348b2,Beauty,Perfume,10,307,3070
415e9849-9901-4e4c-9c80-5dcbcf995a97,2025-04-20,c228ffbb-66e4-4171-8d38-17a939ef2f0b,Miguel Thompson,Samarkand,51380041-8f49-4ddc-9633-407bcb7ae230,Clothing,Shoes,3,232,696
793b8d23-9df3-4553-aeb7-659cfc3cbb87,2024-11-05,6217f596-3f3b-4e5f-bf89-43da428ef096,Deanna Jones,Tashkent,bebd6c91-0b67-4734-8248-5d1ce18a34f9,Electronics,Smartwatch,5,50,250
17d907a4-21ec-48da-ab03-4001a689df82,2025-09-09,00f28db0-5d6c-4f98-875a-d07ed4dfc991,Samantha Young,Bukhara,fcb4017a-9aa5-45df-8917-080f4dd9bc97,Home Appliances,Vacuum Cleaner,9,401,3609
74312738-5e9d-4fde-9625-36a63b605216,2024-12-19,fe25a70e-77ac-462b-9a7a-ba90e7740369,Amy Perez,Tashkent,47f60a3d-c1d8-499b-83d2-7c24c1b339a5,Beauty,Perfume,8,843,6744
dd17252d-e901-42f2-87ae-e2e0bff6ef5b,2025-07-01,3a689f1f-51b1-486f-ab15-538d545cf00c,David Reed,Bukhara,c00f020f-7bf4-4e28-8af9-6c3b83942e2e,Sports,Basketball,7,29,203
51d20ef6-e562-4665-a04e-ae8851b0307f,2025-05-11,91609f48-3578-410e-bacd-1e6c323852a2,Lori Anderson,Namangan,71ed1c59-cea9-4861-abe8-711cb6f54cc0,Clothing,Jacket,4,33,132
147b6b38-ff1c-47ea-90b2-52f153e8a58c,2024-12-20,2939642d-ea47-46f1-af27-7b66d9c99c4c,Ashley Martinez,Tashkent,db8b2e58-4488-4381-b775-569106ac0c81,Sports,Yoga Mat,1,798,798
033dbb47-a5de-4ed5-a774-01cf798cfadc,2025-09-30,8f3a5fc6-30eb-470f-8808-3eb36a1ecbf1,Stephen Nunez,Fergana,bb9fcb38-e95e-4477-9492-ec1ebd6c2ce4,Clothing,Jacket,10,334,3340
81e0c8ea-f1dd-4f9c-9a05-dd7cea23409b,2025-10-11,70367ca1-75fd-480c-885b-b660458e28f4,Tiffany Lee,Tashkent,400bd940-b310-4d62-8d5b-2f6872c127bb,Electronics,Smartphone,6,819,4914
9ca9a6d6-15ac-4da2-a9ac-c2863bcac3dc,2025-09-27,83370d17-936d-4d9d-8a39-8a01aad08a44,Beth Hall,Andijan,2e9bfb07-e80a-40cd-bd71-599a61794a5f,Sports,Tennis Racket,10,959,9590
921c611e-7289-42f7-bbf7-af75a321477f,2024-12-31,2563c655-d62f-4ff2-9b10-94e8300d895c,Amy Wilcox,Tashkent,bc58bcb9-7b31-447f-bf27-970901434628,Sports,Tennis Racket,6,728,4368
233a58ac-fe00-4a40-a3ed-fc74a68d8bf3,2025-02-08,bc2462ce-cf26-47d9-a7f4-8397f4076cce,Heather Hester,Fergana,914ca9bc-56a1-47fd-84dd-c2e021c3407a,Clothing,Jeans,10,451,4510
56427517-d000-4f97-85bc-0052aaef6ce0,2025-08-06,83007cdd-72e9-4683-8348-9fe7e596c213,Scott Griffin,Bukhara,4aa14204-1df6-40f2-a01b-c58865cdcb13,Sports,Tennis Racket,10,308,3080
35ec8d50-1071-4311-98dc-8c4deccdfc86,2025-03-13,d933738d-bc46-4f76-9c52-cb0f752ee1ef,Katherine Hunt,Fergana,49b25f03-8994-4bba-9e0c-418efadb6cf3,Electronics,Smartphone,10,299,2990
8ebca8b6-e09c-42a3-bac1-ed2e1555f8f3,2024-11-12,5975038b-11a6-4a52-a664-97e8dad4e2ed,Maureen White,Tashkent,18be5c90-d2d8-4fdb-86d0-5259acf10c13,Home Appliances,Microwave,5,981,4905
a310d582-6e72-4a19-8955-580aa82154e3,2024-11-13,79ea0492-788c-4c88-b116-8cf87790d0a5,Chase Jenkins,Fergana,be432168-56ed-4773-938b-0be97c0ff825,Beauty,Face Cream,10,106,1060
b1861f76-1ae7-4740-a7d2-10e255c96f9f,2025-08-13,41823f87-3eb1-4b59-9e65-875f131ce997,Michael Davis,Fergana,992edfc6-1f52-44e7-91f0-d1d17eaa0115,Beauty,Lotion,10,27,270
35d2cfc1-7a5a-43a5-ad1f-3a56c94b2691,2025-05-19,7dfc5a47-9f7f-4727-b0d5-930357924c5e,Kelly Hill,Namangan,b9167053-2ede-45c9-9a6c-6ac2a17b2e44,Sports,Tennis Racket,5,715,3575
5ecbe8f6-1761-4358-bfb3-613246f1c027,2025-10-16,db40d694-8ce9-4412-b00b-f658b4dc2fac,Pamela Rush,Samarkand,e0501210-e6e4-4a96-90ae-1d3c7a9685e9,Home Appliances,Refrigerator,7,460,3220
54220ac6-8ff3-497f-b62d-6005935f0156,2024-12-31,9baa1777-d871-4c92-a969-fb065b81d11e,Melissa Lester,Bukhara,4a05e836-08d8-4b94-892e-9a5e58780b3a,Clothing,Jacket,4,120,480
9e771016-28da-421b-863f-2901cdb8fc15,2025-06-28,d94ca91c-3049-4f7a-8b33-f6785cfd69c7,Heather Sanchez,Fergana,fef2c4be-3984-4ae6-a7cc-e75b31d87bc0,Sports,Dumbbell,6,253,1518
7f871782-d16d-4f12-9a5e-f8e2f20f59f6,2025-04-15,4755a79d-d92b-46ea-8dad-4ca613a4903a,Chad Jarvis,Tashkent,19991968-d211-4974-aaaf-f2b040155912,Beauty,Shampoo,5,549,2745
070b53ee-7634-47c4-a4fb-0085ffe012ad,2025-06-19,0eaa56aa-5e29-4755-9ef1-8fad3936bfdb,Joseph Smith,Tashkent,29a5a279-308c-4d7b-a80a-f70184522825,Clothing,T-shirt,9,593,5337
49803ab6-6b7c-43e7-b4a7-be4e5276f4f4,2025-06-16,24834533-2128-4f21-bd6e-e6f7294ce9e2,Jennifer Vazquez,Samarkand,2aa1c020-e950-4368-bdb4-1d88fc94c5fc,Electronics,Headphones,9,94,846
cdf9a310-55fe-46df-9186-59683e716270,2025-03-07,73192a43-a3e5-4c35-aef2-784604356457,Katherine Mann,Andijan,54adfd33-639b-4021-9c01-2bc7151c7563,Home Appliances,Microwave,8,957,7656
7b39624a-faa8-4807-b351-fe2a95ee0e92,2025-05-27,dd381c2c-b11d-490b-adb2-aac18d0b2282,Johnny Johns,Fergana,f75131d6-2b2f-4141-8254-db31348e3f35,Electronics,Smartphone,1,284,284
4969efb3-68d4-421e-aa35-37ad646fcbac,2024-12-31,113c537a-b197-4b8f-bca5-6450e64cc5e3,Joseph Weaver,Namangan,c504ffa6-f71d-4eb6-97da-a429bf443df5,Sports,Dumbbell,2,875,1750
8110f6f7-d0a1-49f7-88ad-3f49bb6e9572,2024-12-19,1f6c8520-3c3f-498b-a276-774dd6b9606f,Lindsey Hatfield,Fergana,406539ed-3c26-48d8-aba4-ecac9b3e3375,Home Appliances,Blender,7,547,3829
05579bf6-561a-43b5-b12e-7b02ccc8b959,2025-06-23,b902c615-e1b8-427a-b74e-40fb8951315f,Nicole Hopkins,Fergana,3995f7e8-2b8f-44cb-9cb3-c461edaadee5,Clothing,Hat,1,114,114
baa6ef50-47af-471e-bcc9-88e3dc2e69d7,2025-06-11,8e07bea3-cdd7-4b9c-812a-5eeec252aa65,David Thomas,Andijan,e16d1ba0-7ecf-4fbe-828a-96d95f7f37d5,Electronics,Smartphone,8,343,2744
9f090737-d805-4af4-ba36-05717177dffd,2025-01-29,ed1005f1-6505-43a9-a111-755b143b97b2,Nicole Bell,Fergana,a1a4be1b-dde2-4702-ae40-3379d9500926,Clothing,Shoes,7,355,2485
268dc09d-fa07-4507-aef8-6ee9bcf13efa,2025-07-20,80429ce8-db41-48a3-b95d-14596395f3ff,Robin Johnson,Namangan,38756c02-f981-48fe-aebf-8441b1a2428d,Clothing,Hat,6,475,2850
68404a7e-7843-44d2-b2af-cb519c3f3ff9,2024-12-01,e93637bd-0f7e-402a-a23b-c8a8799f966a,James Gonzales,Bukhara,c74f1529-8ace-41fe-a721-b5b3770e0b93,Electronics,Tablet,1,662,662
62b49028-2f72-400c-8481-2398bcf6681c,2024-11-04,378c9861-3bd3-4b87-bb3a-5967540fbb8e,Jesse Mclaughlin,Namangan,56535d7e-5081-43f9-95c4-13d9bc3e5019,Sports,Yoga Mat,3,394,1182
adf479ad-bc4e-426a-b649-ffc806b4865f,2025-07-31,f505801d-636a-4e94-89f4-cb5603ed2326,Jody Jackson,Tashkent,3f49af5b-cce4-4e70-9620-94b9617e164c,Clothing,Shoes,3,354,1062
a1ae23d5-7dad-4769-a14f-83f1549c931c,2025-01-12,27bd5630-6c50-406c-9924-bfb3fb4776c5,Jennifer Price,Bukhara,75f135c3-82f1-4248-b484-910340f8d875,Clothing,Hat,1,954,954
81bf4574-d42f-4ae2-92e4-720a764b4401,2025-06-08,415927d9-cac4-412f-9237-c8c40c48b06c,Steven Mcintyre,Fergana,37e5b724-3173-4c9d-8e3b-774590335118,Home Appliances,Oven,6,96,576
700508fa-6b36-4fa4-b8ea-5eda939ac2c0,2025-02-17,d8d7597d-3e5c-4ad0-b238-ae45d002f17f,John Torres,Bukhara,71e33647-83e0-436d-895b-5b181e473fb5,Beauty,Lotion,7,960,6720
f2bd5b67-ecfd-4e30-994c-5d279b4bd61c,2025-06-14,4815356b-da2c-4b3f-90c3-c1a4188ab178,Victoria Yates,Bukhara,38800b1a-ada9-40db-b2f9-e1e134d44c98,Clothing,Jeans,2,503,1006
d6cf1702-1e72-40b8-a622-dcc8a89fe5db,2025-03-08,08eaff6b-3750-40a7-85a3-018f052dea80,Robert Gibson,Samarkand,30443bbe-7d52-45f1-97d2-9aac193f9f95,Home Appliances,Microwave,9,180,1620
48f9d68b-6eea-4648-9ee0-64b0aa134605,2025-10-21,0025b933-0eec-4b7b-93df-98c2f8c6aed5,Jennifer Brown,Tashkent,3907d51d-89b4-4f9c-9d05-c49ef464579d,Electronics,Laptop,6,947,5682
5055884a-d8f1-4537-a110-92f3f436bc99,2024-11-11,455ee94b-6443-4b8b-874b-f7ff774b768e,Lucas Hawkins,Andijan,3ea1a4bf-5e3e-4519-9195-cc177f94b689,Sports,Dumbbell,8,275,2200
0b8227b3-5cc9-4f09-8d79-93d3c21acd70,2025-10-11,2397f625-8bab-47b3-be31-372f89086666,Christian Parker,Fergana,d5cb4238-0bcf-4eeb-8a81-aa1ea8301db7,Electronics,Headphones,2,118,236
87340f4d-2a2c-43a3-b0eb-259ac46cb04d,2025-04-07,9b60f721-8edf-49ea-8cb1-423b4289494e,Sean Williams,Fergana,d77a1d99-dde2-42ce-a0b9-587e3cd565f3,Beauty,Shampoo,3,835,2505
eb8a0fd3-e8d8-47ed-acb9-c8cb4baa0144,2025-07-22,c6bd4019-2d12-47ef-878b-e9022139b89b,Brandon Jones,Bukhara,5caf985a-b5b1-4e87-a0bf-8197dc927cfe,Beauty,Perfume,8,593,4744
c18095a3-0e5b-4888-a4b0-763a95d1dbd6,2025-08-24,607b95ed-ad50-4a09-8438-62ba25da4d69,Beth Taylor,Namangan,5601f06b-4832-4d2b-bb42-c4fc69818c04,Beauty,Lipstick,4,391,1564
03ccd18e-ab19-40ea-93ac-d1bf0c5a693d,2025-09-06,0aa941d3-4702-4d44-bb4e-a58c7f61d36e,Abigail Dennis,Samarkand,eaeab374-b6fc-4a48-9b1c-ea0cc4c9d034,Electronics,Headphones,3,542,1626
fe8888dd-200c-4ae0-bc3d-ba80a26cabfc,2025-10-14,2a144913-9207-4627-bd70-a27455051e47,Jonathon Faulkner,Tashkent,dab9c9f4-2e27-4870-84c6-cd45f5831232,Home Appliances,Blender,9,208,1872
00985365-b7fd-49fa-81b1-086996c5ecb8,2025-06-07,25ca58f0-d2ba-4f10-82e3-81c43928039e,Casey Stevenson,Bukhara,b1982075-581b-4922-b29d-e78f9b557f1f,Sports,Basketball,6,642,3852
b9bf706a-81d4-4244-906e-f903a819888e,2025-08-05,c6acf694-6cef-420d-95bb-68dfa6d2e95d,Ray Hunter,Namangan,a9fc383a-2fa8-4277-8187-954e886cb80f,Electronics,Tablet,4,18,72
7aff1230-c6c9-4836-b6b8-d07de1d2dd26,2025-02-23,018df63a-4e76-4e2d-aa08-4381277ab2c6,Hannah Johnson,Fergana,8b3be26b-a249-49cc-a738-dfb4bc9f3679,Home Appliances,Blender,1,905,905
96237a28-0094-4cc8-a6ab-27fffaef895b,2025-02-13,008359ab-5edc-40b8-939b-01caf7d94653,Dalton Hurley,Tashkent,b5af2f30-7af1-4c5a-b67f-ffb1a32ffd29,Home Appliances,Blender,2,601,1202
4ebedec5-ee25-4241-abef-bea950f812fa,2025-08-29,184417a2-589c-4234-b6b4-9ab4ff4dc5ec,Derrick Sanders,Samarkand,4a6f8903-ef72-4404-8346-439233503ce2,Beauty,Lotion,6,835,5010
9c09a770-dde4-4d6a-a9d6-b439993eb371,2025-06-13,d0cd9e09-7dc3-466d-8818-a1097ee3c727,Blake Hamilton,Andijan,d4ec5d62-b703-4cc7-959a-b6dcad213eed,Clothing,Shoes,3,695,2085
02155acc-a6e4-4c71-90f8-228248576487,2025-09-28,ffefb71a-e632-49ef-87b9-663f1e510733,Catherine Perez,Bukhara,c13a2b8b-5078-455e-b9d3-645abb5cbad2,Sports,Football,2,110,220
f1440f3d-1761-40e2-8bed-317ab1fd4d55,2025-07-12,69a28e9a-cfbb-435d-8c64-ab57d5821560,Robert Stephens,Andijan,79fdeb75-324c-4870-b81d-1c4217e22d23,Beauty,Face Cream,9,258,2322
1732fd5a-f141-44b2-be1a-fbdd3e29e224,2025-02-22,5ea8bb6d-3578-4c1d-9cf4-4c5dd62747db,Sarah Mcguire,Tashkent,90fead04-e81e-4418-9fad-8c6436de978c,Electronics,Smartwatch,7,106,742
6c19ffea-276a-4005-8a53-3c316ac6c4d2,2025-09-05,827a9dd1-0796-4028-a489-deaf46dd5e17,Christy Dixon,Bukhara,5506e5bc-e2e4-4646-a2b6-4204b257e1a4,Sports,Football,9,736,6624
0d34f5f9-3e4a-45ae-a57b-6b858641522a,2025-09-16,e37eb25a-2f12-4cb6-8d37-189b2899f6ca,Richard Garcia,Samarkand,4b25c57e-4f49-4e45-b844-216b637b16b5,Electronics,Laptop,3,335,1005
33436699-6b6b-4912-ae0c-c2c003589bc9,2024-12-03,1efbe1e4-41ac-40ec-bea6-fb8b31d56fca,Robert Deleon,Fergana,82dde212-be65-41d9-9c65-9fda868f843c,Home Appliances,Blender,6,520,3120
3ba72264-ec6d-44fe-bba9-3aa2e8ff809b,2025-01-19,b6e52a2b-de04-4699-a8eb-5b4ed7404914,Ronald Brooks,Namangan,639e1cba-f03f-4edd-b7f1-d47e57459065,Electronics,Smartwatch,7,134,938
4d1e1343-b6d5-48ab-b0fb-af7811e120dd,2025-03-13,686569ea-7b67-44c3-9d59-8e8093e89d92,Thomas Gutierrez,Namangan,9c1f8bec-5863-4e90-9c33-19f55fdad051,Electronics,Headphones,2,646,1292
62f7d24d-57ea-4e5c-9196-fcde27f77e2b,2025-10-21,4b41da0e-3ad4-4535-be77-7c3339f30c38,Tracy Hayes,Fergana,47b43eaf-b16e-4b83-969a-683974c3421d,Home Appliances,Vacuum Cleaner,8,453,3624
e45f2a27-d4c3-41c1-aba3-a83c6c5b3cb4,2025-05-01,4ca545d7-9e9f-495e-8e5e-521ad342b3b7,Toni Davis,Fergana,1fccc7e5-41a8-4d19-ab01-64cde711ef61,Sports,Yoga Mat,1,619,619
fa3fa7c3-31fb-4344-98e7-e5e367c07cbf,2025-07-14,be616247-133c-4d30-9013-d8e32122cbee,Marvin Thomas,Tashkent,d2a25fa2-c87f-4fb4-8d89-6c04e836c57d,Home Appliances,Refrigerator,2,853,1706
d74a49ec-9b29-4e85-9e9c-0e263e00e400,2025-05-27,d092073b-8c60-4d62-9e48-99cdf8e18e97,Krista Knight,Bukhara,9beb3309-296e-438c-8b22-eada359be8c0,Beauty,Lipstick,8,862,6896
b063ccf9-49af-424b-bd18-e37636c173ec,2025-06-26,9d07a170-6820-4fc7-85b1-ba75bf5c8ba5,William Porter,Andijan,10a9164c-f5ea-4d36-8aec-34168556b7a0,Sports,Basketball,4,820,3280
2eb1a6a3-5858-4a70-bdbf-cbede066cc3f,2025-05-28,ee0e2936-5996-4807-9a7e-13763b405d9a,Miss Debbie Gonzalez MD,Samarkand,cae8822a-5504-42b1-b367-dd87c5d6c553,Beauty,Face Cream,2,336,672
ebc1542b-e893-4f14-9d4f-a8740ec35d56,2024-12-17,3989c698-fa95-4c0d-98db-ad17afa5a7ab,Maria Bishop,Namangan,80202c45-9f43-4c72-ac7d-468fdaeade7b,Electronics,Smartwatch,9,582,5238
3b63220a-7b22-4bc2-85b7-2061b3498444,2025-01-11,9c2134f6-0d59-4e01-bca4-ae6fbeb2b21b,Robert Green,Namangan,3a2056c9-04cd-4023-8425-0056c12f0b35,Sports,Football,7,298,2086
8cc37085-9503-424c-8fac-4dad64373d50,2025-05-31,87059c83-e1d6-4c1c-a34f-19d5f8750bdc,Christina Erickson,Samarkand,b0bdb152-7508-4d3c-ac7a-330cf2e07a31,Home Appliances,Blender,10,406,4060
bad5ceb3-7d7e-4152-b6ff-201f0e291f5a,2025-05-09,7eba6b75-577a-4c2b-ac76-0017452a5c7e,Kayla Hickman,Fergana,af3a2129-a2eb-4b96-b00c-0cd60191a59f,Beauty,Face Cream,6,260,1560
5460ebd6-8a35-4122-bbb7-3288abf74e9c,2025-03-27,9508536a-7374-4481-abeb-1ddf88892c8d,Alexander Cunningham,Fergana,32684aa3-d8fd-436f-9516-9172753ca01a,Beauty,Perfume,7,732,5124
d33cd4b6-b517-4a46-9de9-f96ea5a742aa,2025-07-13,f67fd002-1484-44b9-85f1-77e5d6b43640,Lauren Barton,Tashkent,f3a54534-0be7-4107-8ea0-30ca919a3e8b,Beauty,Shampoo,5,784,3920
ce245cd4-fc9e-41fe-8ac3-a4a6496f0541,2025-06-09,a55e9ca8-478b-4127-b652-00797fd2152d,Michael Ruiz,Namangan,04e98c36-ee30-4505-b71e-d197d4054a55,Electronics,Tablet,8,671,5368
eb41ab71-1b31-4b29-860d-0465cc68ab78,2025-09-15,c2824d87-e28c-4a4e-968d-608782a99559,Holly Moore,Tashkent,c3eb928f-eeaa-455b-b204-44385bbc44f2,Sports,Basketball,3,727,2181
d2420aa8-35a4-4cb2-a4e1-39b3b01635cc,2025-02-23,eef9b7d7-6341-49b7-93e4-4fcfa2dc984f,Timothy Smith,Tashkent,0702ea28-3f4f-4dfa-b18e-db8191663066,Electronics,Tablet,5,926,4630
ea24d380-d140-48a1-b9e4-e1062059712e,2025-06-25,78905e73-b94a-4912-8d1a-efa64876d7fb,Scott Brown,Namangan,5d804db6-8424-4846-89c6-b77e5f013e73,Sports,Tennis Racket,10,400,4000
61f85a4a-9809-4998-b9a8-68b3af5f0d4a,2025-05-07,174ced2c-e037-486b-acbf-2098c795708e,Destiny Miller,Andijan,2b1a648a-cc14-4183-9aab-c4e76c9f7a67,Clothing,Hat,4,65,260
71cba840-8334-4f95-b590-4e98cb2f26c9,2025-05-30,5a39ae63-04de-405d-9952-88d197d3bd94,Isaac Jenkins,Andijan,4a7501fb-8233-4f68-a68d-e4a9fd9ee603,Clothing,Jeans,2,281,562
bde978b6-9d73-423f-8c08-b4fad087fd89,2024-12-10,f46085e7-15fa-4bf1-b0b2-bee5f3558f15,Stephanie Torres,Andijan,8608dccf-eb16-4dbe-914c-e484439a44f4,Sports,Dumbbell,3,274,822
6d5c3a66-05b9-4909-8491-11a8525a273b,2025-02-08,64b9c037-cb18-454e-a99a-5dfdceca5891,Charles Gonzalez,Namangan,965e49c7-879e-46fc-8f93-ecaf6ea8eaf0,Home Appliances,Microwave,7,538,3766
ce657505-5e50-47a9-980a-35d84a8f2bc0,2025-04-20,dcc9586f-0e25-453a-818b-b250d9a8fd36,George Wise,Namangan,a7fa411b-d36f-4a3d-a254-1e60cbaf1807,Electronics,Smartphone,4,265,1060
34ab40ed-45d6-4ab6-a1bf-8bfea00b488a,2025-06-15,1db59385-ee22-4da5-8763-7c4c52521ff2,Ryan Alexander,Andijan,93e4b8d6-5136-446e-b7d3-70d92a1d5227,Sports,Yoga Mat,9,854,7686
47c05edd-4991-4e27-a0c7-3e791d769de3,2025-01-19,63b86c3e-0d2e-4a96-9130-8a73be597c60,Aaron Garcia,Andijan,2d87437b-857d-4232-b076-e68e2fe5a640,Home Appliances,Oven,10,407,4070
